-1747.8744,-89.9958,3.5458,179.4533,15.72,VEHICLE,0,0
-1747.8903,-91.5673,3.5460,179.4536,15.89,VEHICLE,0,0
-1747.9049,-93.0695,3.5463,179.4537,15.98,VEHICLE,0,0
-1747.9185,-94.4962,3.5463,179.4536,16.15,VEHICLE,0,0
-1747.9336,-96.0959,3.5464,179.4533,16.18,VEHICLE,0,0
-1747.9485,-97.6944,3.5463,179.4530,15.85,VEHICLE,0,0
-1747.9630,-99.2443,3.5456,179.4527,15.51,VEHICLE,0,0
-1747.9772,-100.7590,3.5450,179.4525,15.17,VEHICLE,0,0
-1747.9911,-102.2518,3.5446,179.4524,14.84,VEHICLE,0,0
-1748.0051,-103.7154,3.5443,179.4523,14.51,VEHICLE,0,0
-1748.0184,-105.1064,3.5443,179.4507,14.17,VEHICLE,0,0
-1748.0747,-106.5064,3.5442,178.6336,13.81,VEHICLE,0,0
-1748.2294,-107.8526,3.5442,176.0227,13.26,VEHICLE,0,0
-1748.4409,-108.9035,3.5439,172.8615,12.76,VEHICLE,0,0
-1748.7979,-110.0660,3.5431,168.1991,12.17,VEHICLE,0,0
-1749.2753,-111.1376,3.5422,162.6892,11.62,VEHICLE,0,0
-1749.8953,-112.1278,3.5415,156.1765,11.10,VEHICLE,0,0
-1750.5709,-112.9282,3.5411,149.5710,11.00,VEHICLE,0,0
-1751.2593,-113.5645,3.5412,143.3129,11.21,VEHICLE,0,0
-1752.1672,-114.2161,3.5421,135.7212,11.51,VEHICLE,0,0
-1753.1899,-114.7628,3.5482,127.9257,11.81,VEHICLE,0,0
-1754.0192,-115.0909,3.5505,121.9483,12.05,VEHICLE,0,0
-1755.0969,-115.3872,3.5526,114.7110,12.34,VEHICLE,0,0
-1756.1357,-115.5482,3.5553,108.0610,12.60,VEHICLE,0,0
-1757.3950,-115.6524,3.5664,101.3008,13.24,VEHICLE,0,0
-1758.7488,-115.7888,3.5715,97.6104,13.80,VEHICLE,0,0
-1759.9030,-115.8971,3.5748,96.3090,14.10,VEHICLE,0,0
-1761.0812,-115.9978,3.5779,95.9267,14.43,VEHICLE,0,0
-1762.5112,-116.1244,3.5789,95.7764,14.81,VEHICLE,0,0
-1763.8245,-116.2456,3.5826,95.7236,15.15,VEHICLE,0,0
-1764.9490,-116.3530,3.5874,95.7019,15.44,VEHICLE,0,0
-1766.5293,-116.5077,3.5921,95.6893,15.83,VEHICLE,0,0
-1768.1213,-116.6668,3.6006,95.6826,16.21,VEHICLE,0,0
-1769.7229,-116.8293,3.6107,95.6778,16.58,VEHICLE,0,0
-1771.0913,-116.9690,3.6253,95.6768,16.86,VEHICLE,0,0
-1772.5265,-117.1159,3.6677,95.6816,17.14,VEHICLE,0,0
-1774.2163,-117.2883,3.7252,95.6864,17.47,VEHICLE,0,0
-1775.9388,-117.4639,3.8461,95.6962,17.67,VEHICLE,0,0
-1777.3807,-117.6107,4.0042,95.7145,17.84,VEHICLE,0,0
-1778.8623,-117.7605,4.1743,95.7304,18.00,VEHICLE,0,0
-1780.3094,-117.9065,4.3849,95.7346,18.12,VEHICLE,0,0
-1782.0902,-118.0859,4.6570,95.7334,18.27,VEHICLE,0,0
-1783.8850,-118.2662,4.9229,95.7327,18.42,VEHICLE,0,0
-1785.4110,-118.4187,5.1200,95.7431,18.56,VEHICLE,0,0
-1786.9379,-118.6078,5.2925,96.4252,18.66,VEHICLE,0,0
-1788.4822,-118.8480,5.4377,97.8334,18.76,VEHICLE,0,0
-1790.0109,-119.1234,5.4997,99.3241,18.97,VEHICLE,0,0
-1791.8611,-119.5156,5.5395,101.1516,19.21,VEHICLE,0,0
-1793.4163,-119.9089,5.5295,103.0819,19.31,VEHICLE,0,0
-1794.9263,-120.3659,5.5098,105.4042,19.27,VEHICLE,0,0
-1796.4246,-120.9168,5.4975,108.2196,18.89,VEHICLE,0,0
-1797.8582,-121.5553,5.4920,111.5282,18.49,VEHICLE,0,0
-1799.1617,-122.2514,5.4894,115.0948,18.09,VEHICLE,0,0
-1800.8346,-123.3650,5.4876,120.9968,17.60,VEHICLE,0,0
-1802.1179,-124.4301,5.4870,126.2802,17.15,VEHICLE,0,0
-1802.9441,-125.2516,5.4947,130.2585,16.75,VEHICLE,0,0
-1803.6685,-126.1089,5.5199,134.4867,16.33,VEHICLE,0,0
-1804.5104,-127.4067,5.5907,141.5659,15.52,VEHICLE,0,0
-1805.1194,-128.7957,5.6775,149.9354,14.97,VEHICLE,0,0
-1805.4446,-129.9786,5.7679,157.1220,14.90,VEHICLE,0,0
-1805.6202,-131.1947,5.8575,164.4073,14.82,VEHICLE,0,0
-1805.6228,-132.6802,5.9571,172.8618,14.95,VEHICLE,0,0
-1805.4989,-133.9372,6.0323,179.3807,15.24,VEHICLE,0,0
-1805.3523,-135.4335,6.1150,184.0999,15.60,VEHICLE,0,0
-1805.1754,-136.9855,6.1949,186.3191,15.87,VEHICLE,0,0
-1804.9849,-138.3153,6.2439,186.8761,16.12,VEHICLE,0,0
-1804.8271,-139.6534,6.3008,186.3305,16.31,VEHICLE,0,0
-1804.7164,-141.2636,6.3693,184.3566,16.41,VEHICLE,0,0
-1804.6216,-142.9027,6.4345,182.8911,16.70,VEHICLE,0,0
-1804.5259,-144.7715,6.5251,182.3510,17.04,VEHICLE,0,0
-1804.4601,-146.2548,6.6505,182.2294,17.19,VEHICLE,0,0
-1804.4044,-147.6851,6.7988,182.2038,17.37,VEHICLE,0,0
-1804.3428,-149.4643,7.0066,182.2105,17.56,VEHICLE,0,0
-1804.2946,-151.1278,7.2461,182.0921,17.72,VEHICLE,0,0
-1804.2705,-151.9787,7.3690,182.0514,17.79,VEHICLE,0,0
-1804.2269,-153.5008,7.5838,182.0216,17.94,VEHICLE,0,0
-1804.1829,-154.9726,7.7863,182.0175,18.07,VEHICLE,0,0
-1804.1354,-156.4720,7.9902,182.0217,18.21,VEHICLE,0,0
-1804.0676,-158.4772,8.2616,182.0320,18.39,VEHICLE,0,0
-1804.0106,-160.0770,8.4778,182.0398,18.53,VEHICLE,0,0
-1803.9547,-161.5856,8.6815,182.0477,18.66,VEHICLE,0,0
-1803.8820,-163.5213,8.9427,182.0596,18.83,VEHICLE,0,0
-1803.8245,-165.0378,9.1510,182.0686,18.94,VEHICLE,0,0
-1803.7561,-166.8257,9.4381,182.0868,19.04,VEHICLE,0,0
-1803.6956,-168.4303,9.7062,182.1067,19.14,VEHICLE,0,0
-1803.6266,-170.2591,10.0452,182.1225,19.20,VEHICLE,0,0
-1803.5674,-171.8444,10.3505,182.1335,19.27,VEHICLE,0,0
-1803.5094,-173.4028,10.6474,182.1444,19.33,VEHICLE,0,0
-1803.4392,-175.2900,11.0027,182.1583,19.41,VEHICLE,0,0
-1803.3680,-177.1993,11.3600,182.1725,19.48,VEHICLE,0,0
-1803.3081,-178.7989,11.6588,182.1850,19.54,VEHICLE,0,0
-1803.2402,-180.6944,12.0002,182.2276,19.62,VEHICLE,0,0
-1803.1805,-182.6210,12.3364,182.2644,19.69,VEHICLE,0,0
-1803.1246,-184.5460,12.6789,182.2525,19.59,VEHICLE,0,0
-1803.0856,-186.1339,12.9436,182.2348,19.58,VEHICLE,0,0
-1803.0104,-187.7903,13.2235,182.8396,19.63,VEHICLE,0,0
-1802.8793,-189.4045,13.4920,184.3046,19.71,VEHICLE,0,0
-1802.7063,-191.3097,13.7934,185.2522,19.83,VEHICLE,0,0
-1802.5492,-192.9169,14.0472,185.5484,19.77,VEHICLE,0,0
-1802.3536,-194.8200,14.3501,185.6752,19.70,VEHICLE,0,0
-1802.1514,-196.7276,14.6551,185.7134,19.64,VEHICLE,0,0
-1801.9795,-198.3332,14.9122,185.7225,19.58,VEHICLE,0,0
-1801.8119,-199.9051,15.1640,185.7252,19.53,VEHICLE,0,0
-1801.6503,-201.5072,15.4206,185.6165,19.47,VEHICLE,0,0
-1801.5320,-203.4024,15.7239,184.1736,19.36,VEHICLE,0,0
-1801.4368,-205.2874,16.0172,183.1595,19.31,VEHICLE,0,0
-1801.3497,-207.1944,16.2632,182.7985,19.29,VEHICLE,0,0
-1801.2805,-208.7981,16.4583,182.6866,19.29,VEHICLE,0,0
-1801.2137,-210.3942,16.6200,182.6485,19.33,VEHICLE,0,0
-1801.1355,-212.2732,16.7998,182.6371,19.37,VEHICLE,0,0
-1801.0441,-214.4288,17.0127,182.6347,19.42,VEHICLE,0,0
-1800.9722,-216.0952,17.1810,182.6219,19.45,VEHICLE,0,0
-1800.9457,-217.7339,17.3476,181.7539,19.45,VEHICLE,0,0
-1800.9471,-219.3476,17.5120,180.5785,19.49,VEHICLE,0,0
-1800.9525,-221.2518,17.7061,179.9884,19.53,VEHICLE,0,0
-1800.9611,-223.1716,17.9018,179.7881,19.58,VEHICLE,0,0
-1800.9725,-225.2008,18.1079,179.7191,19.62,VEHICLE,0,0
-1800.9839,-227.0720,18.2355,179.6984,19.68,VEHICLE,0,0
-1800.9949,-228.7143,18.2813,179.6921,19.78,VEHICLE,0,0
-1801.0085,-230.7849,18.2846,179.6888,19.87,VEHICLE,0,0
-1801.0201,-232.6789,18.2455,179.6878,19.96,VEHICLE,0,0
-1801.0317,-234.6591,18.2253,179.6878,20.18,VEHICLE,0,0
-1801.0413,-236.3537,18.2200,179.6875,20.37,VEHICLE,0,0
-1801.0524,-238.3924,18.2186,179.6871,20.59,VEHICLE,0,0
-1801.0634,-240.4450,18.2186,179.6866,20.80,VEHICLE,0,0
-1801.0742,-242.5195,18.2188,179.6862,21.02,VEHICLE,0,0
-1801.0853,-244.6153,18.2188,179.6860,21.23,VEHICLE,0,0
-1801.0967,-246.7325,18.2862,179.6847,21.28,VEHICLE,0,0
-1801.1083,-248.8258,18.4184,179.6832,21.36,VEHICLE,0,0
-1801.1201,-250.9443,18.6316,179.6829,21.39,VEHICLE,0,0
-1801.1322,-253.0766,18.8618,179.6830,21.43,VEHICLE,0,0
-1801.1442,-255.1961,19.0801,179.6832,21.47,VEHICLE,0,0
-1801.1561,-257.3126,19.2909,179.6833,21.51,VEHICLE,0,0
-1801.1683,-259.4526,19.5015,179.6833,21.55,VEHICLE,0,0
-1801.1819,-261.9000,19.7415,179.6832,21.60,VEHICLE,0,0
-1801.1936,-264.0402,19.9514,179.6830,21.64,VEHICLE,0,0
-1801.2057,-266.2214,20.1956,179.6821,21.59,VEHICLE,0,0
-1801.2174,-268.3208,20.5003,179.6795,21.53,VEHICLE,0,0
-1801.2303,-270.6154,20.9003,179.6784,21.41,VEHICLE,0,0
-1801.2408,-272.4648,21.2393,179.6784,21.32,VEHICLE,0,0
-1801.2526,-274.5627,21.6157,179.6784,21.22,VEHICLE,0,0
-1801.2646,-276.6981,21.9914,179.6783,21.11,VEHICLE,0,0
-1801.2759,-278.7061,22.3421,179.6783,21.01,VEHICLE,0,0
-1801.2874,-280.7453,22.6976,179.6781,20.91,VEHICLE,0,0
-1801.2988,-282.7643,23.0494,179.6780,20.82,VEHICLE,0,0
-1801.3104,-284.8048,23.4049,179.6778,20.71,VEHICLE,0,0
-1801.3219,-286.8435,23.6998,179.6788,20.64,VEHICLE,0,0
-1801.3318,-288.6034,23.8836,179.6806,20.62,VEHICLE,0,0
-1801.3427,-290.5793,24.0420,179.6823,20.58,VEHICLE,0,0
-1801.3539,-292.6243,24.1565,179.6842,20.50,VEHICLE,0,0
-1801.3650,-294.6638,24.2888,179.6841,20.59,VEHICLE,0,0
-1801.3868,-296.7069,24.4345,179.5087,20.66,VEHICLE,0,0
-1801.4457,-298.4322,24.5620,178.6033,20.73,VEHICLE,0,0
-1801.5303,-300.8017,24.7387,178.0287,20.83,VEHICLE,0,0
-1801.6221,-303.2149,24.9189,177.8706,20.92,VEHICLE,0,0
-1801.7053,-305.3487,25.0756,177.8302,21.01,VEHICLE,0,0
-1801.7869,-307.4158,25.1552,177.8176,21.12,VEHICLE,0,0
-1801.8700,-309.5287,25.1287,177.8156,21.31,VEHICLE,0,0
-1801.9529,-311.6418,25.0001,177.8272,21.40,VEHICLE,0,0
-1802.0464,-314.1186,24.8155,177.8548,21.49,VEHICLE,0,0
-1802.1246,-316.2712,24.6974,177.8553,21.71,VEHICLE,0,0
-1802.2164,-318.7949,24.5788,177.8543,22.03,VEHICLE,0,0
-1802.3103,-321.3518,24.4594,177.8538,22.36,VEHICLE,0,0
-1802.3929,-323.5737,24.3544,177.8510,22.65,VEHICLE,0,0
-1802.5311,-325.8586,24.2396,176.8943,22.90,VEHICLE,0,0
-1802.7369,-328.1478,24.0430,175.2216,23.21,VEHICLE,0,0
-1802.9910,-330.4850,23.7581,173.9745,23.60,VEHICLE,0,0
-1803.2932,-333.1495,23.3430,172.7829,23.88,VEHICLE,0,0
-1803.6655,-335.9749,22.8998,171.7913,24.36,VEHICLE,0,0
-1804.0653,-338.6901,22.5044,171.7019,24.87,VEHICLE,0,0
-1804.3683,-340.7369,22.2116,171.6946,25.24,VEHICLE,0,0
-1804.7347,-343.2096,21.8585,171.6949,25.68,VEHICLE,0,0
-1805.1667,-346.1365,21.4426,171.6992,26.16,VEHICLE,0,0
-1805.5441,-348.7054,21.0978,171.7111,26.53,VEHICLE,0,0
-1805.9258,-351.3195,20.7618,171.7202,26.89,VEHICLE,0,0
-1806.3097,-353.9610,20.4347,171.7202,27.25,VEHICLE,0,0
-1806.6427,-356.1966,20.1562,171.5664,27.54,VEHICLE,0,0
-1807.0483,-358.9016,19.8165,171.4347,27.90,VEHICLE,0,0
-1807.4655,-361.6681,19.4679,171.3905,28.25,VEHICLE,0,0
-1807.8954,-364.5109,19.1093,171.3775,28.61,VEHICLE,0,0
-1808.3137,-367.2720,18.7919,171.3823,28.90,VEHICLE,0,0
-1808.7357,-370.0537,18.5257,171.4044,29.17,VEHICLE,0,0
-1809.1857,-373.0164,18.2970,171.4107,29.44,VEHICLE,0,0
-1809.6169,-375.7970,18.0861,171.2718,29.68,VEHICLE,0,0
-1810.1512,-378.6958,17.8588,169.7824,29.92,VEHICLE,0,0
-1810.7386,-381.6588,17.6220,168.7751,30.18,VEHICLE,0,0
-1811.3348,-384.5724,17.3878,168.4482,30.44,VEHICLE,0,0
-1812.0609,-388.0764,17.1185,168.3390,30.72,VEHICLE,0,0
-1812.4700,-390.0405,16.9763,168.3233,30.88,VEHICLE,0,0
-1813.1995,-393.5399,16.7380,168.3157,31.14,VEHICLE,0,0
-1813.7383,-396.1289,16.5619,168.3147,31.34,VEHICLE,0,0
-1814.3691,-399.1660,16.3533,168.3155,31.56,VEHICLE,0,0
-1815.0076,-402.2488,16.1406,168.3164,31.79,VEHICLE,0,0
-1815.7128,-405.7207,15.9006,168.5079,32.04,VEHICLE,0,0
-1816.2610,-408.4442,15.7398,168.5986,32.20,VEHICLE,0,0
-1816.7852,-411.0525,15.6135,168.6390,32.35,VEHICLE,0,0
-1817.5217,-414.7227,15.4644,168.6571,32.55,VEHICLE,0,0
-1818.1603,-417.9089,15.3330,168.6617,32.72,VEHICLE,0,0
-1818.6857,-420.5928,15.2190,168.8605,32.86,VEHICLE,0,0
-1819.2651,-423.7979,15.0809,169.7137,33.03,VEHICLE,0,0
-1819.8279,-427.0185,14.9628,170.1114,33.15,VEHICLE,0,0
-1820.3878,-430.2697,14.9136,170.2455,33.26,VEHICLE,0,0
-1820.9425,-433.5085,14.9265,170.2897,33.34,VEHICLE,0,0
-1821.5066,-436.8420,14.9429,170.3784,33.43,VEHICLE,0,0
-1821.9235,-439.5462,14.9493,171.0797,33.49,VEHICLE,0,0
-1822.3866,-442.8299,14.9520,171.9801,33.58,VEHICLE,0,0
-1822.8320,-446.1270,14.9526,172.3172,33.67,VEHICLE,0,0
-1823.3240,-449.8471,14.9527,172.4428,33.77,VEHICLE,0,0
-1823.6061,-452.2233,14.9527,172.9751,33.41,VEHICLE,0,0
-1823.9058,-455.5179,14.9522,174.7204,33.05,VEHICLE,0,0
-1824.1101,-458.2475,14.9517,175.6626,33.13,VEHICLE,0,0
-1824.3678,-462.0579,14.9517,176.1250,33.24,VEHICLE,0,0
-1824.5804,-465.3715,14.9521,176.2367,33.33,VEHICLE,0,0
-1824.7925,-468.7304,14.9525,176.2715,33.42,VEHICLE,0,0
-1825.0005,-472.0302,14.9528,176.2787,33.50,VEHICLE,0,0
-1825.2457,-475.3359,14.9529,175.6908,33.58,VEHICLE,0,0
-1825.5245,-478.6422,14.9528,175.1063,33.67,VEHICLE,0,0
-1825.8237,-482.0163,14.9527,174.8997,33.76,VEHICLE,0,0
-1826.1246,-485.3413,14.9527,174.8466,33.84,VEHICLE,0,0
-1826.3738,-488.7258,14.9528,175.8239,33.91,VEHICLE,0,0
-1826.5043,-492.0665,14.9528,177.8479,33.97,VEHICLE,0,0
